Text,Label
I told all the employees that I dealt with that I am my father on a medical trip in Singapore and I am the second companion and I also live in an apartment and it was agreed to evacuate it at the end of last month,Miscellaneous
"On the day of happiness it was announced that the deduction amount will be changed for the Sheikh Zayed Housing Program for two thousand and six months, and the repayment period will be extended to twenty-five years.",Inquiry
"On the day of happiness it was announced that the deduction amount will be changed for the Sheikh Zayed Housing Program for two thousand and six months, and the repayment period will be extended to twenty-five years.",Inquiry
"Peace, mercy and blessings of God be upon you. I contacted you before, but I have an inquiry. I am a salary certificate 39700. I have a deduction of 12300 km. Most of the money is funded by the bank to build a house.",Inquiry
"Hello, how are you? I have an inquiry regarding housing loans. Funding a house in the West Yas. I am motivated, God willing. The end of the year is 20%. I want the remaining financing, of course, I want Islamic financing.",Inquiry
"May God’s peace, mercy, and blessings be upon you. I have an inquiry about how much your profits are if I take from you a million and a half loan, and on how much the maximum period of payments is 25 years or more or less.",Inquiry
"Peace be upon you, I have a loan in the bank, more than half of my salary is deducted, and the housing program premium will be deducted from me, so what will be left of the salary for me to spend on my house and my family?",Inquiry
"By God, those who use debt are above debt, they are night-time, humiliated during the day, and the beneficiary is the banks. At least it was an interest-free loan for citizens, because the guarantees are there. Why are the benefits?",Inquiry
"Peace be upon you. A commercial institution that exists in the Kingdom of Saudi Arabia from 2007 and was closed because of Saudi laws. Do you have support to reopen it in the UAE, given the financial statements available to the institution?",Inquiry
"What differentiates from ordinary banks, they take interest but by a smaller percentage if the bank takes away from you 3/4 they are for example, and in the end an increase over the amount by taking a loan, I mean, did you think of the Mashreq Bank?",Inquiry
"I want DirectX number
We have a branch office in Abu Dhabi that needs employees
I am more than once, I want to visit Abu Dhabi, my delegation and Fujairah, but to Abu Dhabi I have to beg them to visit the secret employee.
He will tell you that Shallah
",Inquiry
"Peace be upon you for more than one period, and I am trying to communicate with you, and I went to the bank in Dubai to solve our problem and to no avail and tried to communicate on the toll-free number and nobody responds, please contact for importance",Inquiry
"Peace be upon you, how are you? I have a project for the first time in the Emirates and the Arab world. I will be this thing and serve the homes terribly. Do you give a loan and I expect millions of profits from the project? How do I communicate with you",Inquiry
"In someone who will communicate with me regarding the loan to which he is offered, not just waiting and playing nerves, and the last thing was rejected because the contractor received two batches from the Sheikh Zayed program.
Waiting for eagerly communication",Inquiry
"By God, I would not advise the loan after the loan, and they are distress, especially for the children of my son who are dependent on the situation and disturbance of the palace, God willing, in paradise, and may God grant success to everyone. Praise be to God.",Miscellaneous
"Peace, mercy and blessings of God be upon you. I have a workshop for automobile mechanics and electricity. How can I benefit from you or do you benefit me? I am an Emirati citizen and the workshop is in Mussafah. Is it support, development, assistance, or advice?",Inquiry
"Why not launch initiatives to postpone the citizens ’installments during holidays and occasions to reduce the cost of living, especially those with housing loans, similar to some other commercial banks that give the customer the right to postpone the loan without fees",Inquiry
"Peace be upon you. I have my hope in this holy month that you see my topic. My treatment took more than 4 months, and I have a good time. Someone continues to contact me, and they don’t tell me where my transaction arrived last 10 days ago. All the papers and I received them.",Inquiry
"I am two months in advance, no one is in contact with me, nothing, and I am standing from when the employees are obligated to inform us that it is final approval. 4 or 6 months do not tell us what they say, but one month or two months, it is okay, and another thing. Bank, thank you",Miscellaneous
"Peace be upon you. I have a loan of 500,000 from Zayed Housing, and when I started, I would pay a project to deduct an amount from the salary. Is it in the field after I apply and take an amount and complete the second floor? Is it in his interest for the amount, please communicate?",Inquiry
Each tree has a period of 9 months and holds a patent from the Patent Office of the Council of Cooperation Countries and I want to market it in the country and in the council house and there is an existing factory in Egypt and I would like to obtain financing for marketing and study there is a feasibility study,Inquiry
